Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/03/19,Billings Times,,,,2919 Montana Avenue,Billings,MT,59101,,Independent Expenditure,575.0,"Print 2,000 Walk Cards for canvassing in support of Jen Merecki",Primary,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/23/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Independent Expenditure,799.88,Contract canvassing services - 5 canvassers with total of 62.5 hours in 8/28-8/31,Primary,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/25/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Debts and Loans Not Yet Paid,521.11,Canvassing in support of Merecki - 3 canvassers total of 28 hours - 9/1-9/2,Primary,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/25/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Debts and Loans Not Yet Paid,74.45,Designing mailer in support of Shaw - September 2019,General,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/25/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Debts and Loans Not Yet Paid,1277.71,"Canvass administration, endorsement, fundraising, & planning time and allocated occupancy, telecom, and overhead - September 2019",General,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/25/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Debts and Loans Not Yet Paid,2787.04,Design walk piece and canvassing in support of Choriki - 6 people total of 149.75 hours - 9/19-9/24,General,,,
Montana Rural Voters Action Fund,08/25/2019 to 09/25/2019,C6,09/25/19,Northern Plains Resource Council,,,,"220 S. 27th Street, Suite A",Billings,MT,59101,,Debts and Loans Not Yet Paid,1944.88,Design walk piece and canvassing in support of Dominguez - 7 people total of 104.5 hours - 9/26-9/30,General,,,
Pondera County Democratic Central Cmte.,05/25/2020 to 06/25/2020,C6,06/22/20,"Monahan , Carey",,,,PO Box 850,Conrad,MT,59425,,All Other Expenditures,154.67,Refund for expenses ,General,"Montana Democratic Convention ($80), Staples - office supplies ($74.67)",,
Pondera County Democratic Central Cmte.,05/25/2020 to 06/25/2020,C6,05/26/20,Pondera Clerk and Recorder,,,,20 4th Ave SW,Conrad,MT,59425,,All Other Expenditures,35.0,List of Voters Pondera County,General,,,
Pondera County Democratic Central Cmte.,04/26/2020 to 05/24/2020,C6,05/24/20,Independent Observer Newspaper,,,,P. O. Box 966,Conrad,MT,59425,,All Other Expenditures,42.0,Newspaper ad,General,,May 13th,Pondera County conventionAd
Pondera County Democratic Central Cmte.,03/31/2020 to 04/25/2020,C6,04/17/20,Independent Observer Newspaper,,,,P. O. Box 966,Conrad,MT,59425,,All Other Expenditures,74.37,Newspaper ad,Primary,Independent Observer Ad,"Ad January 15th, Public Notice re: Meeting 1-23","Winner of Beef Raffle, Public Notice"
Pondera County Democratic Central Cmte.,11/22/2018 to 01/05/2020,C6,01/03/20,christiaens meats,,,,506 montana st,valier,MT,59486,,All Other Expenditures,302.38,Meat processing for Beef Raffle Fundraiser,General,,,
Pondera County Democratic Central Cmte.,11/22/2018 to 01/05/2020,C6,05/06/19,Independent Observer,,,,PO Box 966,Conrad,MT,59425,,All Other Expenditures,45.0,Ad for Annual Meeting/officer selection ,General,,,
Pondera County Democratic Central Cmte.,11/22/2018 to 01/05/2020,C6,07/15/19,Independent Observer,,,,PO Box 966,Conrad,MT,59425,,All Other Expenditures,10.0,AD for monthly meeting,General,,,
Pondera County Democratic Central Cmte.,11/22/2018 to 01/05/2020,C6,12/20/19,"Monahan , Carey",,,,PO Box 850,Conrad,MT,59425,,All Other Expenditures,25.0,Paid cash for supplies for tickets to be printed,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,06/10/19,"Bennion for Attorney General, Jon",,,,Box 1585,Helena,MT,59624,,All Other Expenditures,340.0,Primary Campaign Contribution for Attorney general,Primary,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,06/27/19,Internal Revenue Service,,,,Internal Revenue Service Center,Ogden,UT,84201,,All Other Expenditures,755.0,Tax payment,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,10/24/19,MT DOR,,,,PO Box 6309,Helena,MT,59604,,All Other Expenditures,11.35,Tax payment,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,07/08/19,MT DOR,,,,PO Box 6309,Helena,MT,59604,,All Other Expenditures,93.0,Tax payment,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,07/05/19,MT DOR,,,,PO Box 6309,Helena,MT,59604,,All Other Expenditures,102.0,Tax payment,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,06/07/19,Red Tree CPA's,,,,2222 Broadwater Avenue,Billings,MT,59102,,All Other Expenditures,700.0,Tax preparation,General,,,
BackPAC-Montana Chiropractic Assn.,01/01/2019 to 12/31/2019,C6,07/02/19,"Tim Fox for Governor, Tim",,,,PO Box 1557,Helena,MT,59624,,All Other Expenditures,1360.0,Primary Campaign Contribution for Governor,Primary,,,
Idaho Forest Group 2020 Incidental Committee,04/20/2020 to 04/20/2020,C4,04/17/20,Montana Business PAC,,,,PO Box 1730,Helena,MT,59624,,All Other Expenditures,5000.0,contribution to Business PAC,Primary,,,
Jobs For Montana PAC,04/26/2020 to 05/24/2020,C6,05/12/20,Arena Communications,,,,1780 W  Sequoia Vista Circle,Salt Lake City,UT,84104,,All Other Expenditures,18418.0,"#6,254 - 8.5 in x 11 in mailers in support of - Tom Richmond, Julie Dooling, Bruce Grubbs, and Marta Bertogilio",Primary,,"6,254",
Jobs For Montana PAC,04/26/2020 to 05/24/2020,C6,04/27/20,Montana Hospital Association,,,,2625 Winnie Ave.,Helena,MT,59601,,All Other Expenditures,3500.0,Contribution for 2020 Primary Election,Primary,,,
Jobs For Montana PAC,04/26/2020 to 05/24/2020,C6,05/12/20,Special Projects,,,,400 California,Helena,MT,59601,,All Other Expenditures,1049.33,Yearly Bookeeping Fee for 2020 and Rental Box fee,Primary,,,
Jobs For Montana PAC,11/22/2018 to 03/05/2019,C6,03/05/19,Montana Chamber of Commerce,,,,PO Box 1730,Helena,MT,59624,,All Other Expenditures,1350.0,January Post Election PAC Dinner Celebration Event at Montana Chamber of Commerce Share,General,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Commitee to Elect Terry Moore,,,,5414 Green Teal Dr.,Billings,MT,59106,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Barry Usher,,,,5425 Clapper Flat Road,Laurel,MT,59044,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Becky Beard,,,,P.O. Box 3111,Butte,MT,59701,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Bill Mercer,,,,P.O. Box 2118,Billings,MT,59103,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Bradley Hamlett,,,,PO Box 49,Cascade,MT,59421,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Bradley Tschida,,,,PO Box 6342,Helena,MT,59604,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Casey Knudsen,,,,PO Box 18,Malta,MT,59538,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Dan Bartel,,,,PO Box 1181,Lewistown,MT,59457,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Daniel Salomon,,,,31507 Top of the Rock Way West,Polson,MT,59860,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect David Bedey,,,,P.O. Box 692,Hamilton,MT,59840,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect David Fern,,,,211 Dakota Avenue,Whitefish,MT,59937,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Denis Lenz,,,,Po Box 20752,Billings,MT,59104,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Denise Hayman,,,,PO Box 6115,Bozeman,MT,59771,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Derek Harvey,,,,P.O. Box 3111,Butte,MT,59701,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Derek Skees,,,,P.O. Box 9134,Kalispell,MT,59904,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect E. Wylie Galt,,,,106 71 Ranch Rd,Martinsdale,MT,59053,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Edith McClafferty,,,,2701 Evans,Butte,MT,59701,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Emma Kerr-Carpenter,,,,425 Burlington Ave,Billings,MT,59101,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Frank Fleming,,,,626 South 38th St West #22,Billings,MT,59102,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Frederick D Moore,,,,487 Signal Butte Rd,Miles City,MT,59301,,All Other Expenditures,90.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Jason Small,,,,HC 42 Box 674,Busby,MT,59016,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Jeff Welborn,,,,PO Box 790,Dillon,MT,59725,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Jen Gross,,,,PO Box 30472,Billings,MT,59101,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Jim Hamilton,,,,P.O. Box 1768,Bozeman,MT,59771,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Jim Keane,,,,2131 Wall St,Butte,MT,59701,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect John Fuller,,,,P.O. Box 7002,Kalispell,MT,59904,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Josh Kassmier,,,,P O Box 876,Fort Benton,MT,59442,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Julie Dooling,,,,PO Box 398,Townsend,MT,59644,,All Other Expenditures,90.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Keith Regier,,,,356 Sawtooth Dr.,Whitefish,MT,59937,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Kenneth Holmlund,,,,1612 Tompy St,Miles City,MT,59301,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Kim Abbott,,,,PO Box 1752,Helena,MT,59624,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Lola Sheldon-Galloway,,,,202 Sun Prairie Road,Great Falls,MT,59404,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Marilyn Marler,,,,PO Box 1327,Florence,MT,59833,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Mark Ray Noland,,,,14371 Hidden Bay Lane,Big Fork,MT,59911,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Mary Caferro,,,,PO Box 668,Helena,MT,59624,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Matt Regier,,,,PO Box 9763,Kalispell,MT,59904,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Mike Hopkins,,,,P.O Box 848,Missoula,MT,59806,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Mike Lang,,,,PO Box 98 Malta,Malta,MT,59539,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Neil A Duram,,,,PO Box 1226,Eureka,MT,59917,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Rhonda Knudsen,,,,POB 734,Culbertson,MT,59218,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Ross Fitzgerald,,,,P.O. Box 9134,Kalispell,MT,59904,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Ryan Osmundson,,,,1394 S. Buffalo Canyon Rd,Buffalo,MT,59418,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Seth Berglee,,,,PO Box 340,Joliet,MT,59041,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Sharon Greef,,,,PO Box 1327,Florence,MT,59833,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Sharon S. Peregoy,,,,PO Box 211,Crow Agency,MT,59022,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Steve Gunderson,,,,310 Conifer Road,Libby,MT,59923,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Steve Hinebauch,,,,610 Road 118,Wibaux,MT,59353,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Sue Vinton,,,,PO Box 236,Billings,MT,59103,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Terry Gauthier,,,,PO BOX 4939,Helena,MT,59604,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Tom Richmond,,,,3103 Westfield Drive,Billings,MT,59106,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Tom Welch,,,,607 Highland Avenue,Dillon,MT,59725,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",04/26/2020 to 05/24/2020,C6,05/07/20,Committee to Elect Vince Ricci,,,,1389 No River Rd,Laurel,MT,59044,,All Other Expenditures,100.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",09/06/2019 to 12/31/2019,C6,09/12/19,Elsie Arntzen For State Superintendent,,,,PO Box 1597,Helena,MT,59624,,All Other Expenditures,340.0,2020 Primary Contribution,Primary,,,
"Charter Communications, Inc Montana Pac",09/06/2019 to 12/31/2019,C6,10/09/19,Montana Democratic Campaign Committee,,,,P O Box 802,Helena,MT,59624,,All Other Expenditures,2500.0,2019 Contribution,Primary,,,
"Charter Communications, Inc Montana Pac",09/06/2019 to 12/31/2019,C6,10/09/19,Montana Republican Legislative Campaign Committee,,,,PO Box 81515,Billings,MT,59108,,All Other Expenditures,5000.0,2019 Contribution,Primary,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,09/05/19,Austin for Montana,,,,PO Box 5202,Helena,MT,59604,,All Other Expenditures,340.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,09/05/19,Bennion for Attorney General,,,,PO Box 1585,Helena,MT,59601,,All Other Expenditures,340.0,2020 Primary,Primary,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,08/19/19,Montana Democratic Legislative Campaign Committee,,,,P.O. Box 802,Helena,MT,59624,,All Other Expenditures,5000.0,2019 Contribution,General,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,05/29/19,Montana Republican Legislative Campaign Committee,,,,PO Box 6656,Helena,MT,59604,,All Other Expenditures,5000.0,2019 Contribution,General,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,05/29/19,MTGOP,,,,PO Box 935,HELENA,MT,59624,,All Other Expenditures,2500.0,2019 Contribution,General,,,
"Charter Communications, Inc Montana Pac",03/06/2019 to 09/05/2019,C6,08/19/19,Sales for Montana,,,,5200 Bostwick Road,Bozeman,MT,59715,,All Other Expenditures,340.0,2020 Primary,Primary,,,
McKenna Starin Law,11/22/2018 to 12/31/2019,C4,08/19/19,Montana Law PAC,,,,PO Box 838,Helena,MT,59624,,All Other Expenditures,7500.0,Contribution,Primary,,,
